text,entities
"Responsible for developing and optimizing advanced IT solutions. Works with Rust, Routing & Switching, Agile, Reinforcement Learning, Firewalls to ensure innovation, security, and efficiency. Expected to have experience in Kubernetes, Swift, Wireless Security, JavaScript.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 132, 'label': 'SKILL'}, {'start': 134, 'end': 143, 'label': 'SKILL'}, {'start': 223, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 259, 'label': 'SKILL'}, {'start': 261, 'end': 271, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with CI/CD, Cisco Networking, Google Cloud, C#, Risk Assessment to ensure efficiency, security, and performance. Expected to have experience in Network Security, Data Cleaning, Wireless Security, SCRUM.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 135, 'label': 'SKILL'}, {'start': 216, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 266, 'label': 'SKILL'}, {'start': 268, 'end': 273, 'label': 'SKILL'}]"
"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",[]
"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","[{'start': 0, 'end': 22, 'label': 'SKILL'}, {'start': 34, 'end': 40, 'label': 'SKILL'}, {'start': 191, 'end': 197, 'label': 'SKILL'}, {'start': 248, 'end': 254, 'label': 'SKILL'}]"
"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",[]
"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",[]
"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration","[{'start': 51, 'end': 64, 'label': 'SKILL'}]"
"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",[]
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",[]
"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",[]
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",[]
"Responsible for developing and optimizing advanced IT solutions. Works with Network Monitoring, SQL, Kotlin, Google Cloud, C# to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, Network Security, Firewalls.","[{'start': 76, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 121, 'label': 'SKILL'}, {'start': 123, 'end': 125, 'label': 'SKILL'}, {'start': 205, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 247, 'label': 'SKILL'}]"
"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",[]
"Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits",[]
"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",[]
"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",[]
"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","[{'start': 43, 'end': 56, 'label': 'SKILL'}]"
"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","[{'start': 3, 'end': 4, 'label': 'SKILL'}, {'start': 9, 'end': 10, 'label': 'SKILL'}, {'start': 14, 'end': 15, 'label': 'SKILL'}, {'start': 23, 'end': 24, 'label': 'SKILL'}, {'start': 65, 'end': 66, 'label': 'SKILL'}, {'start': 91, 'end': 92, 'label': 'SKILL'}, {'start': 99, 'end': 100, 'label': 'SKILL'}, {'start': 108, 'end': 109, 'label': 'SKILL'}, {'start': 124, 'end': 125, 'label': 'SKILL'}, {'start': 145, 'end': 146, 'label': 'SKILL'}, {'start': 175, 'end': 176, 'label': 'SKILL'}, {'start': 213, 'end': 214, 'label': 'SKILL'}, {'start': 234, 'end': 235, 'label': 'SKILL'}, {'start': 255, 'end': 256, 'label': 'SKILL'}]"
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




","[{'start': 2, 'end': 3, 'label': 'SKILL'}, {'start': 6, 'end': 7, 'label': 'SKILL'}, {'start': 34, 'end': 35, 'label': 'SKILL'}, {'start': 50, 'end': 51, 'label': 'SKILL'}]"
"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","[{'start': 0, 'end': 6, 'label': 'JOB_TITLE'}]"
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",[]
"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","[{'start': 0, 'end': 22, 'label': 'SKILL'}, {'start': 23, 'end': 33, 'label': 'SKILL'}, {'start': 34, 'end': 40, 'label': 'SKILL'}, {'start': 43, 'end': 56, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Google Cloud, Network Security, Design Patterns, Go, Swift to ensure innovation, security, and efficiency. Expected to have experience in Wireless Security, Docker.","[{'start': 76, 'end': 88, 'label': 'SKILL'}, {'start': 76, 'end': 78, 'label': 'SKILL'}, {'start': 90, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 127, 'label': 'SKILL'}, {'start': 129, 'end': 134, 'label': 'SKILL'}, {'start': 214, 'end': 231, 'label': 'SKILL'}, {'start': 233, 'end': 239, 'label': 'SKILL'}]"
"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",[]
"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",[]
"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",[]
"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",[]
"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",[]
"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",[]
"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",[]
"Responsible for developing and optimizing advanced IT solutions. Works with Data Warehousing, BigQuery, MLOps, Cisco Networking, Google Cloud to ensure innovation, security, and efficiency. Expected to have experience in C#, TCP/IP, Terraform, Data Visualization.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 127, 'label': 'SKILL'}, {'start': 129, 'end': 141, 'label': 'SKILL'}, {'start': 221, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 231, 'label': 'SKILL'}, {'start': 233, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 262, 'label': 'SKILL'}]"
"The Network Security Engineer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Cybersecurity, Penetration Testing, Network Security, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 4, 'end': 29, 'label': 'JOB_TITLE'}, {'start': 4, 'end': 20, 'label': 'SKILL'}, {'start': 168, 'end': 181, 'label': 'SKILL'}, {'start': 183, 'end': 202, 'label': 'SKILL'}, {'start': 204, 'end': 220, 'label': 'SKILL'}]"
"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",[]
"Responsible for developing, optimizing, and securing IT systems. Works with TensorFlow, C#, Google Cloud, SCRUM, Deep Learning to enhance system performance and reliability. Expected to have experience in CI/CD, Network Monitoring, Kotlin, Go, Reinforcement Learning.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 104, 'label': 'SKILL'}, {'start': 92, 'end': 94, 'label': 'SKILL'}, {'start': 106, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 126, 'label': 'SKILL'}, {'start': 205, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 266, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Java, REST APIs, BigQuery, Ansible, Network Security to ensure innovation, security, and efficiency. Expected to have experience in Design Patterns, Firewalls, Go, Swift.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 128, 'label': 'SKILL'}, {'start': 208, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 234, 'label': 'SKILL'}, {'start': 236, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 245, 'label': 'SKILL'}]"
"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","[{'start': 141, 'end': 151, 'label': 'SKILL'}]"
"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",[]
"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",[]
"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","[{'start': 1, 'end': 2, 'label': 'SKILL'}, {'start': 8, 'end': 9, 'label': 'SKILL'}, {'start': 19, 'end': 20, 'label': 'SKILL'}, {'start': 27, 'end': 28, 'label': 'SKILL'}, {'start': 52, 'end': 53, 'label': 'SKILL'}, {'start': 66, 'end': 67, 'label': 'SKILL'}, {'start': 75, 'end': 76, 'label': 'SKILL'}, {'start': 87, 'end': 88, 'label': 'SKILL'}, {'start': 91, 'end': 92, 'label': 'SKILL'}, {'start': 98, 'end': 99, 'label': 'SKILL'}, {'start': 108, 'end': 109, 'label': 'SKILL'}, {'start': 120, 'end': 121, 'label': 'SKILL'}, {'start': 131, 'end': 132, 'label': 'SKILL'}, {'start': 133, 'end': 134, 'label': 'SKILL'}]"
"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","[{'start': 52, 'end': 67, 'label': 'SKILL'}]"
"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","[{'start': 50, 'end': 54, 'label': 'SKILL'}, {'start': 71, 'end': 73, 'label': 'SKILL'}, {'start': 106, 'end': 119, 'label': 'SKILL'}, {'start': 120, 'end': 123, 'label': 'SKILL'}, {'start': 172, 'end': 175, 'label': 'SKILL'}]"
"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",[]
